z_over_L,feed_pressure_pa,permeate_pressure_pa,feed_flow_kmol_s,permeate_flow_kmol_s,x_H2,y_H2,x_C2H4,y_C2H4,x_CH4,y_CH4,x_C2H6,y_C2H6,x_C3H8,y_C3H8
0.24625,4240000.0,799543.3159247285,0.002645824494922885,0.00035817755843225475,0.011083848484180935,0.04852745534860686,0.06750065810606207,0.07410313731291805,0.5762959410154939,0.6061754026515944,0.23924138681531157,0.19061338901368596,0.10587816557895152,0.08058061567319459
0.24875,4240000.0,799537.9260940216,0.002649593025759343,0.0003619512188829388,0.011190015024687241,0.04892824109735313,0.06750695931267756,0.07407962229381232,0.5763097440165942,0.6059574929056696,0.23915759334527095,0.1905030150948687,0.10583568830076998,0.0805316286082967
0.25125,4240000.0,799532.4797159547,0.002653366686210027,0.0003657301079066158,0.01129778893834794,0.049334336470054724,0.0675131327700828,0.0740556831217476,0.5763224939153762,0.6057361425608319,0.23907349666929906,0.1903916225695514,0.10579308770689405,0.08048221527781407
0.25375,4240000.0,799526.9767025133,0.002657145575233704,0.0003695143267249028,0.011407200560280861,0.049745828908762516,0.06751917638295542,0.07403131289356486,0.5763341729468856,0.6055112954760162,0.23898908952876033,0.19027919427229223,0.10575036058111766,0.08043236844936481
0.25625,4240000.0,799521.416963994,0.002660929794051991,0.000373303978879518,0.011518280880226054,0.05016280746845236,0.06752508800955409,0.07400650457791125,0.5763447629547878,0.6052828944701255,0.23890436451419642,0.19016571272453972,0.10570750364123571,0.08038208075897105
0.25875,4240000.0,799515.8004089663,0.0026647194462066062,0.0003770991702910977,0.011631061557989144,0.050585362847920395,0.06753086546062093,0.07398125101277224,0.5763542453821288,0.6050508813020524,0.23881931406177306,0.19005116012869128,0.1056645135374881,0.08033134470856329
0.26125,4240000.0,799510.1269442323,0.002668514637618186,0.00038090000931963446,0.01174557493927033,0.051013587421229155,0.0675365064982564,0.07395554490295839,0.5763626012618666,0.604815196650338,0.23873393044964117,0.18993551836203437,0.10562138685096552,0.08028015266343937
0.26375,4240000.0,799504.3964747869,0.0026723154766467227,0.00038470660682657885,0.011861854071888835,0.051447575269711235,0.0675420088347659,0.07392937881754708,0.5763698112071638,0.6045757800924705,0.23864820579420568,0.18981876897059188,0.10557812009197565,0.08022849684968024
0.26625,4240000.0,799498.6089037757,0.002676122074153667,0.0003885190762386542,0.011979932722412876,0.05188742221453695,0.06754737013147726,0.07390274518727881,0.5763758554014377,0.6043325700838101,0.23856213204630325,0.18970089316285454,0.10553470969836902,0.08017636935151991
0.26875,4240000.0,799492.7641324522,0.0026799345435657425,0.00039233753361342903,0.012099845393205499,0.052333225849852186,0.06755258799752854,0.0738756363019084,0.5763807135881579,0.6040855039361583,0.23847570098728468,0.18958187180340902,0.10549115203382337,0.08012376210867173
0.27125,4240000.0,799486.8620601342,0.0026837530009405173,0.00039616209770671276,0.01222162733989686,0.05278508557649042,0.06755765998862541,0.07384804430750859,0.5763843650603918,0.6038345177959381,0.2383889042250003,0.18946168540645508,0.10544744338608558,0.08007066691360813
0.27375,4240000.0,799480.9025841587,0.002687577565033801,0.0003999928900418155,0.012345314589293655,0.05324310263626616,0.06756258360576703,0.07381996120372704,0.5763867886500835,0.6035795466219992,0.23830173318968567,0.18934031412921282,0.10540357996517016,0.08001707540879469
0.27625,4240000.0,799474.8855998361,0.0026914083573689037,0.000403830034980731,0.012470943957736935,0.053707380146854444,0.06756735629394002,0.07379137884099621,0.5763879627170653,0.6033205241630493,0.23821417912974485,0.18921773776522302,0.10535955790151291,0.07996297908387737
0.27875,4240000.0,799468.8110004026,0.0026952455023078192,0.0004076736597973052,0.012598553069919522,0.05417802313726025,0.06757197544077935,0.07376228891769504,0.5763878651377923,0.6030573829346905,0.23812623310743006,0.1890939357375292,0.10531537324407884,0.07990836927282424
0.28125,4240000.0,799462.6786769716,0.0026990891271243935,0.0004115238947524349,0.01272818037817466,0.05465513858388475,0.0675764383751956,0.0737326829772632,0.5763864732937938,0.6027900541960785,0.23803788599441236,0.18896888709175477,0.1052710219584234,0.07985323715101963
0.28375,4240000.0,799456.4885184845,0.002702939362079523,0.00041538087317137887,0.01285986518224784,0.05513883544718933,0.06758074236596757,0.0737025524052653,0.576383764059835,0.6025184679261759,0.23794912846724417,0.18884257048905953,0.10522649992470552,0.07979757373231033
0.28625,4240000.0,799450.2404116592,0.002706796340498467,0.00041924473152321574,0.012993647649563796,0.05562922470896523,0.06758488462029938,0.07367188842640865,0.5763797137917784,0.6022425527996299,0.2378599510027072,0.18871496419899134,0.10518180293565121,0.07974136986600576
0.28875,4240000.0,799443.9342409377,0.002710660198850304,0.0004231156095025417,0.013129568836001314,0.056126419410208336,0.0675888622823413,0.07364068210150894,0.5763742983141433,0.6019622361622387,0.23777034387304702,0.18858604609221483,0.10513692669446713,0.07968461623382946
0.29125,4240000.0,799437.5698884325,0.00271453107682963,0.00042699365011345056,0.01326767070718834,0.05663053468960535,0.06759267243167308,0.07360892432440899,0.5763674929073496,0.6016774440060323,0.237680297141087,0.18845579363313178,0.10509186681270198,0.07962730334682268
0.29375,4240000.0,799431.1472338715,0.002718409117440539,0.0004308789997558831,0.013407996160330542,0.05714168782263142,0.06759631208174927,0.07357660581884547,0.5763592722946425,0.60138810094394,0.2375898006552227,0.18832418387238342,0.10504661880805514,0.07956942154219986
0.29625,4240000.0,799424.6661545413,0.0027222944670829714,0.0004347718083143968,0.013550589046586544,0.05765999826126391,0.06759977817830509,0.07354371713526824,0.5763496106286865,0.6010941301840735,0.23749884404429103,0.18819119343923815,0.10500117810213082,0.07951096098015643
0.29875,4240000.0,799418.1265252293,0.002726187275641485,0.00043867222924944774,0.013695494194003432,0.05818558767431121,0.06760306759772246,0.07351024864760682,0.5763384814778251,0.6007954535035885,0.2374074167123123,0.1880567985338648,0.10495554001813677,0.07945191164062847
0.30125,4240000.0,799411.5282181638,0.002730087696576536,0.00044258041969124674,0.013842757431026403,0.058718579988359255,0.06760617714535445,0.07347619054998926,0.5763258578119913,0.60049199122216,0.23731550783310193,0.18792097491948817,0.1049096997785259,0.07939226332000382
0.30375,4240000.0,799404.8711029531,0.002733995887018335,0.0004464965405362709,0.0139924256105967,0.05925910142933562,0.06760910355380785,0.07344153285340871,0.5763117119882678,0.6001836621750406,0.23722310634474822,0.1877836979144317,0.10486365250257952,0.07933200562778409
0.30625,4240000.0,799398.1550465227,0.002737912007863359,0.0004504207565465099,0.014144546634852399,0.05980728056469054,0.0676118434811823,0.0734062653823409,0.5762960157360815,0.5998703836857248,0.2371302009439534,0.18764494238404303,0.10481739320393053,0.07927112798320061
0.30875,4240000.0,799391.3799130507,0.002741836223873598,0.0004543532364515248,0.014299169480446707,0.06036324834619468,0.06761439350926511,0.07337037777131135,0.576278740142028,0.5995520715382051,0.23703678008023438,0.18750468273250695,0.10477091678802576,0.07920961961178169
0.31125,4240000.0,799384.5455639018,0.002745768703778613,0.00045829415305341384,0.014456344224498985,0.0609271381533502,0.06761675014168086,0.07333385946141176,0.5762598556343147,0.5992286399488261,0.23694283194997998,0.18736289289454128,0.10472421804952543,0.07914746954187106
0.31375,4240000.0,799377.6518575595,0.002749709620380502,0.00046224368333476354,0.014616122071193761,0.06149908583741373,0.0676189098019942,0.07329669969676648,0.576239331966813,0.5989000015377384,0.2368483444903609,0.18721954632698123,0.10467729166963813,0.0790846666011004
0.31625,4240000.0,799370.698649556,0.002753659150661852,0.0004662020085696725,0.014778555379043557,0.06207922976602784,0.06762086883176499,0.07325888752095051,0.576217138202712,0.5985660672999551,0.2367533053730891,0.18707461600025144,0.10463013221339026,0.07902119941281487
0.31875,4240000.0,799363.6857924012,0.0027576174758967608,0.0004701693144379508,0.014943697688831468,0.06266771086845502,0.06762262348855497,0.07322041177335642,0.576193242697762,0.5982267465760132,0.2366577019980233,0.18692807438972545,0.1045827341268282,0.07895705639245083
0.32125,4240000.0,799356.6131355088,0.002761584781765039,0.00047414579114258247,0.015111603752249807,0.06326467268140999,0.0676241699438839,0.07318126108551298,0.5761676130830989,0.5978819470222362,0.2365615214866163,0.18677989346697196,0.10453509173415121,0.07889222574386909
0.32375,4240000.0,799349.4805251213,0.0027655612584696707,0.00047813163353054586,0.015282329561251511,0.0638702613954837,0.0676255042811349,0.0731414238773557,0.5761402162476391,0.5975315745806171,0.23646475067520037,0.18663004469090083,0.1044871992347741,0.07882669545564261
0.32625,4240000.0,799342.2878042321,0.002769547100857634,0.0004821270412171041,0.015455932378131197,0.06448462590215011,0.06762662249340708,0.07310088835344869,0.5761110183200352,0.5971755334483106,0.23636737610810873,0.18647849899879232,0.1044390507003177,0.07876045329729901
0.32875,4240000.0,799335.034812506,0.0027735425085441924,0.00048613221871366373,0.015632470766353115,0.0651079178413473,0.06762752048131465,0.07305964249915933,0.5760799846501811,0.5968137260467495,0.23626938403062608,0.18632522679722527,0.10439064007152515,0.07869348681551898
0.33125,4240000.0,799327.7213861983,0.002777547686040752,0.0004901473755593022,0.01581200462214352,0.0657402916496237,0.06762819405073088,0.07301767407678689,0.5760470797902562,0.5964460529903913,0.23617076038176674,0.18617019795290507,0.10434196115510279,0.07862578333029342
0.33375,4240000.0,799320.3473580697,0.0027815628428863905,0.0004941727264560903,0.015994595206865372,0.06638190460883571,0.06762863891047596,0.07297497062164444,0.5760122674752988,0.5960724130550966,0.23607149078687617,0.1860133817833859,0.10429300762048374,0.07855732993103764
0.33625,4240000.0,799312.9125573015,0.0027855881937831786,0.0004982084914083086,0.01618030518019348,0.0670329168953852,0.06762885066994709,0.0729315194380972,0.5759755106032967,0.595692703146154,0.2359715605500504,0.18585474704769833,0.10424377299651237,0.0784881134726655
0.33875,4240000.0,799305.416809406,0.002789623958735397,0.000502254895865683,0.016369198634108458,0.06769349162998146,0.06762882483668976,0.07288730759555648,0.5759367712147831,0.595306818265956,0.23587095464637073,0.18569426193688218,0.10419425066804786,0.07841812057162413
0.34125,4240000.0,799297.8599361366,0.0027936703631927713,0.0005063121708707616,0.016561341127728314,0.06836379492791114,0.06762855681390871,0.0728423219244319,0.5758960104719291,0.5949146514813389,0.23576965771394892,0.18553189406442758,0.10414443387248501,0.07834733760189065
0.34375,4240000.0,799290.2417553939,0.00279772763819785,0.0005103805532105515,0.016756799722996565,0.0690439959497983,0.06762804189791718,0.07279654901204188,0.5758531886371171,0.5945160938905972,0.23566765404577852,0.18536761045662906,0.10409431569619064,0.07827575069093375
0.34625,4240000.0,799282.5620811301,0.00280179602053764,0.0005144602855725513,0.016955643021246216,0.06973426695283429,0.06762727527552308,0.07274997519848529,0.5758082650509887,0.5941110345901847,0.23556492758138856,0.18520137754285637,0.10404388907085353,0.07820334571563908
0.34875,4240000.0,799274.8207232505,0.0028058757528996395,0.0005185516167053004,0.01715794120065905,0.07043478334245626,0.06762625202135059,0.07270258657247547,0.5757611981099496,0.5936993606411182,0.23546146189829462,0.18503316114574558,0.10399314676974598,0.07813010829820498
0.35125,4240000.0,799267.0174875124,0.0028099670840323887,0.000522654801583602,0.017363766054640083,0.07114572372444822,0.06762496709509606,0.07265436896713733,0.5757119452431251,0.5932809570350929,0.23535724020324333,0.18486292647131783,0.10394208140389552,0.07805602380200374
0.35375,4240000.0,799259.1521754215,0.0028140702689106903,0.0005267701015785322,0.017573191031127026,0.07186726995744135,0.06762341533871609,0.07260530795577183,0.5756604628887472,0.5928557066603392,0.23525224532324582,0.18469063809902922,0.10389068541816385,0.07798107732741905
0.35625,4240000.0,799251.2245841245,0.0028181855689056205,0.0005308977846324061,0.017786291272855193,0.07259960720578187,0.06762159147354704,0.07255538884758755,0.5756067064699699,0.592423490267218,0.23514645969639553,0.1845162599717576,0.10383895108723241,0.07790525370765494
0.35875,4240000.0,799243.2345063001,0.0028223132519594944,0.0005350381254388284,0.018003143658598036,0.07334292399273822,0.06761949009735405,0.07250459668340431,0.5755506303700906,0.5919841864336011,0.23503986536246582,0.1843397553857337,0.10378687051149153,0.07782853750452332
0.36125,4240000.0,799235.181730046,0.0028264535927659167,0.0005391914056280022,0.018223826845404124,0.07409741225401091,0.06761710568130813,0.0724529162313284,0.5754921879071729,0.5915376715300283,0.23493244395328317,0.18416108698042255,0.10373443561283169,0.0777509130042097
0.36375,4240000.0,799227.0660387635,0.0028306068729550904,0.0005433579139574301,0.01844842131185114,0.0748632673915119,0.06761443256688987,0.07240033198240596,0.5754313313080538,0.5910838196846946,0.23482417668287067,0.18398021672836323,0.10368163813033451,0.0776723642130247
0.36625,4240000.0,799218.8872110379,0.0028347733812845183,0.0005475379465081942,0.01867700940233803,0.07564068832737096,0.06761146496271828,0.07234682814625346,0.5753680116817231,0.5906225027482633,0.23471504433735826,0.18379710592497378,0.10362846961586229,0.07759287485313929
0.36875,4240000.0,799210.645020517,0.0028389534138352824,0.0005517318068869658,0.018909675372436065,0.07642987755812854,0.06760819694130289,0.0722923886466716,0.5753021789920643,0.5901535902585583,0.23460502726465385,0.1836117151783304,0.10357492142954301,0.07751242835831125
0.37125,4240000.0,799202.3392357853,0.002843147274214054,0.0005559398064339189,0.019146505435320177,0.07723104120906969,0.06760462243571803,0.07223699711724565,0.5752337820299409,0.5896769494051466,0.23449410536387152,0.18342400439893242,0.10352098473514937,0.07743100786960588
0.37375,4240000.0,799193.9696202344,0.002847355273761007,0.0005601622644367324,0.019387587809301603,0.07804438908864854,0.0676007352361974,0.0721806368969347,0.5751627683846186,0.5891924449938447,0.23438225807451235,0.18323393278945782,0.10346665049537013,0.07734859623111429
0.37625,4240000.0,799185.5359319313,0.0028515777317638207,0.0005643995083508507,0.019633012766483125,0.07887013474295249,0.06759652898664749,0.07212329102565526,0.5750890844145063,0.5886999394111931,0.23426946436539214,0.18304145883452502,0.10341190946697094,0.07726517598567449
0.37875,4240000.0,799177.0379234814,0.002855814975677939,0.0005686518740262055,0.01988287268255804,0.07970849551014784,0.06759199718107824,0.07206494223986289,0.5750126752172076,0.5881992925889223,0.23415570272331263,0.18284654029046823,0.10335675219584356,0.07718072937059924
0.38125,4240000.0,799168.4753418885,0.0028600673413532937,0.0005729197059405741,0.020137262087774003,0.08055969257484882,0.06758713315994935,0.07200557296813702,0.5749334845988656,0.5876903619684553,0.2340409511414707,0.1826491341751418,0.10330116901194043,0.07709523831341712
0.38375,4240000.0,799159.847928411,0.0028643351732676623,0.0005772033574397823,0.020396277719082926,0.08142395102234411,0.06758193010643086,0.07194516532677407,0.5748514550427909,0.5871730024654878,0.23392518710760152,0.1824491967577636,0.1032451500240938,0.07700868442763084
0.38625,4240000.0,799151.1554184136,0.0028686188247668705,0.0005815031909849598,0.020660018573497713,0.08230149989261136,0.06757638104257625,0.07188370111539283,0.5747665276773589,0.5866470664346844,0.2338083875918508,0.18224668354881193,0.10318868511471635,0.07692104900849914
0.38875,4240000.0,799142.3975412155,0.002872918658312048,0.0005858195784070376,0.020928585962676573,0.08319257223404944,0.06757047882540637,0.07182116181256033,0.5746786422431632,0.5861124036345476,0.23369052903437165,0.1820415492899934,0.10313176393438207,0.07683231302884906
0.39125,4240000.0,799133.5740199339,0.002877235045734126,0.00059015290116873,0.021202083568755564,0.08409740515684577,0.06756421614290332,0.07175752857144191,0.5745877370594135,0.5855688611924973,0.23357158733264224,0.18183374794429052,0.10307437589628533,0.076742457134924
0.39375,4240000.0,799124.684571323,0.002881568368495818,0.0005945035506341929,0.021480617501449292,0.08501623988590026,0.06755758550991191,0.07169278221548345,0.5744937489895643,0.5850162835702257,0.23345153782849842,0.18162323268611544,0.10301651017057595,0.07665146164227545
0.39625,4240000.0,799115.7289056088,0.002885919017961281,0.0005988719283466113,0.021764296356439894,0.08594932181321288,0.06755057926394781,0.07162690323413193,0.574396613406164,0.5844545125293739,0.23333035529487942,0.18140995589157644,0.10295815567856897,0.0765593065317048
0.39875,4240000.0,799106.7067263195,0.0028902873956736996,0.0006032584463139244,0.022053231275073363,0.08689690054964495,0.06754318956091078,0.07155987177860307,0.5742962641549094,0.5838833870976017,0.23320801392227963,0.18119386912888572,0.10289930108682678,0.07646597144526489
0.40125,4240000.0,799097.6177301107,0.0028946739136410126,0.0006076635273029492,0.022347536005382404,0.08785922997595083,0.06753540837070161,0.07149166765770115,0.5741926335178983,0.5833027435351006,0.23308448730490544,0.1809749231489196,0.10283993480111236,0.07637143568232775
0.40375,4240000.0,799088.4616065854,0.0028990789946300374,0.000612087605142129,0.02264732696445385,0.08883656829297684,0.06752722747274105,0.07142227033370294,0.574085652176063,0.5827124153016314,0.23295974842653033,0.18075306787596104,0.10278004496021173,0.07627567819572788
0.40625,4240000.0,799079.2380381101,0.0029035030724692172,0.0006165311250331735,0.022952723302158393,0.08982917807091308,0.06751863845138999,0.07135165891831051,0.5739752491707801,0.5821122330241488,0.23283376964604757,0.18052825239863643,0.10271961942962396,0.07617867758799132
0.40875,4240000.0,799069.9466996244,0.0029079465923602618,0.0006209945438718331,0.0232638469662594,0.09083732629748134,0.0675096326912689,0.07127981216868638,0.5738613518646405,0.581502024465092,0.23270652268271375,0.1803004249610807,0.10265864579511741,0.07608041210765931
0.41125,4240000.0,799060.5872584461,0.0029124100111989214,0.0006254783305780862,0.02358082276891675,0.09186128442493141,0.06750020137247606,0.07120670848357756,0.573743885901373,0.580881614491427,0.23257797860108326,0.18006953295434644,0.10259711135615078,0.07598085964571775
0.41375,4240000.0,799051.1593740705,0.0029168937979051745,0.0006299829664360005,0.023903778454600715,0.092901328415714,0.06749033546570263,0.0711323258995407,0.5736227751649114,0.5802508250445139,0.23244810779562763,0.17983552290808924,0.1025350031191576,0.07587999773214264
0.41625,4240000.0,799041.6626979638,0.0029213984337630888,0.0006345089454435461,0.02423284476942968,0.09395773878668993,0.06748002572724418,0.0710566420872791,0.5734979417375942,0.5796094751109012,0.23231687997503914,0.17959834048255519,0.10247230779069287,0.07577780353257452
0.41875,4240000.0,799032.0968733513,0.0029259244127706344,0.0006390567746726501,0.02456815553194443,0.0950308006517263,0.06746926269390718,0.07097963434810318,0.573369305857492,0.5789573806941395,0.23218426414621515,0.17935793046089832,0.1024090117704412,0.07567425384513275
0.42125,4240000.0,799022.4615349988,0.0029304722419997383,0.0006436269746397773,0.02490984770533022,0.09612080376252367,0.06745803667780984,0.0709012796105264,0.5732367858748534,0.5782943547877059,0.2320502285979214,0.1791142367418602,0.10234510114408508,0.07556932509738368
0.42375,4240000.0,799012.7563089889,0.0029350424419668656,0.000648220079687338,0.02525806147109646,0.09722804254750939,0.06744633776107621,0.07082155442700999,0.5731002982076624,0.5776202073491605,0.23191474088413203,0.1788672023328449,0.1022805616760328,0.07546299334347556
0.42625,4240000.0,799002.9808124895,0.0029396355470144263,0.0006528366383762242,0.025612940304222086,0.09835281614862237,0.06743415579042317,0.07074043497087072,0.5729597572963038,0.5769347452756318,0.23177776780704565,0.17861676934342025,0.10221537880200537,0.07535523426145534
0.42875,4240000.0,798993.134653517,0.0029442521057033125,0.0006574772138897836,0.025974631049772986,0.09949542845580782,0.06742148037163953,0.07065789703336504,0.5728150755573297,0.5762377723807593,0.23163927539977575,0.17836287897928638,0.10214953762148211,0.07524602315078226
0.43125,4240000.0,798983.2174306925,0.002948892681216872,0.0006621423844495552,0.026343284000995837,0.10065618813902684,0.0674083008639568,0.07057391602096523,0.5726661633363269,0.5755290893732102,0.23149922890871577,0.17810547153674505,0.1020830228900048,0.07513533493005317
0.43375,4240000.0,798973.2287329903,0.0029535578517766435,0.000666832743743081,0.02671905297889031,0.10183540867758083,0.06739460637431141,0.07048846695284454,0.5725129288598801,0.5748084938369074,0.23135759277557816,0.1778444863977088,0.10201581901134008,0.07502314413495849
0.43625,4240000.0,798963.1681394806,0.0029582482110701693,0.0006715489013641306,0.02710209541325968,0.10303340838653574,0.06738038575149835,0.07040152445858663,0.572355278186633,0.5740757802130948,0.2312143306191079,0.17757986202529916,0.10194791002950106,0.07490942491648399
0.43875,4240000.0,798953.0352190636,0.002962964368691219,0.0006762914832656739,0.02749257242523674,0.10425051044002423,0.06736562758021615,0.07031306277613744,0.5721931151574458,0.5733307397843947,0.2310694052164732,0.1773115359600657,0.10187927962062818,0.07479415103937817
0.44125,4240000.0,798942.8295301971,0.002967706950592762,0.0006810611322259387,0.027890648911279594,0.10548704289119047,0.0673503201750034,0.07022305575001951,0.572026341344654,0.5725731606610024,0.23092277848433276,0.17703944481688375,0.10180991108473023,0.07467729588090434
0.44375,4240000.0,798932.5506206155,0.002972476599553027,0.0006858585083279159,0.028296493628628537,0.1067433386885312,0.06733445157406766,0.07013147682982526,0.571854856000432,0.5718028277691763,0.23077441145958483,0.1767635242825701,0.10173978733728709,0.07455883242989692
0.44625,4240000.0,798922.1980270414,0.002977273975655004,0.0006906842894526502,0.028710279282212002,0.10801973568837661,0.06731800953300687,0.0700382990690126,0.5716785560042666,0.5710195228421929,0.23062426427979923,0.17648370911427264,0.10166889090071521,0.07443873328614525
0.44875,4240000.0,798911.7712748889,0.0029820997567797385,0.0006955391717866901,0.029132182612986106,0.10931657666323985,0.0673009815184248,0.06994349512402254,0.5714973358095524,0.5702230244139326,0.2304722961633383,0.17619993313868212,0.10159720389569839,0.0743169706601236
0.45125,4240000.0,798901.2698779582,0.0029869546391137784,0.0007004238703440615,0.029562384487688168,0.1106342093057531,0.06728335470144137,0.06984703725374106,0.5713110873893149,0.5694131078152861,0.23031846538917033,0.17591212925212604,0.10152470803238532,0.07419351637309395
0.45375,4240000.0,798890.6933381221,0.0029918393376711498,0.0007053391195031232,0.030001069989980776,0.11197298622789698,0.06726511595109938,0.06974889731933051,0.5711197001810794,0.5685895451735722,0.23016272927638315,0.17562022942159689,0.10145138460145728,0.07406834185760394
0.45625,4240000.0,798880.0411450028,0.0029967545868302115,0.0007102856735587025,0.030448428512958276,0.11333326495521133,0.06724625182766995,0.06964904678445223,0.5709230610308992,0.5677521054151521,0.2300050441634036,0.17532416468677947,0.10137721446506906,0.07394141815840548
0.45875,4240000.0,798869.3127756404,0.0030017011408857907,0.0007152643072898725,0.03090465385298265,0.11471540791566809,0.06722674857585806,0.06954745671590834,0.5707210541365609,0.566900554271466,0.22984536538693207,0.17502386516313717,0.10130217804766642,0.07381271593382058
0.46125,4240000.0,798858.5076941511,0.003006679774616961,0.0007202758165437643,0.03136994430481069,0.11611978242287012,0.06720659211791134,0.06944409778472789,0.5705135609899918,0.5660346542886964,0.22968364726060148,0.17471926004612356,0.10122625532668474,0.07368220545758244
0.46375,4240000.0,798847.625351377,0.0030116912838708525,0.0007253210188358089,0.03184450275796892,0.11754676065322342,0.06718576804663484,0.06933894026772537,0.5703004603188918,0.5651541648412836,0.22951984305337095,0.17441027761658798,0.10114942582313356,0.07354985662117922
0.46625,4240000.0,798836.665184524,0.003016736486162897,0.0007304007539667813,0.03232853679432644,0.11899671961672235,0.06716426161831494,0.06923195404956174,0.5700816280276192,0.5642588421495394,0.22935390496766717,0.17409684524744515,0.1010716685920721,0.07341563893673143
0.46875,4240000.0,798825.6266167918,0.0030218162212938696,0.0007355158846570633,0.03282225878680977,0.12047004112096397,0.06714205774555658,0.06912310862533631,0.5698569371373648,0.563348439301586,0.22918578411728655,0.1737788894116811,0.10099296221298229,0.07327952154043291
0.47125,4240000.0,798814.5090569918,0.0030269313519841515,0.0007406672971985049,0.033325885999196614,0.12196711172799982,0.06711914099003767,0.0690123731037418,0.5696262577256469,0.5624227062798941,0.22901543050507328,0.17345633569177613,0.10091328478004553,0.07314147319658877
0.47375,4240000.0,798803.3118991544,0.003032082764525593,0.000745855902124289,0.033839640686918644,0.12348832270361465,0.06709549555518578,0.0688997162108158,0.5693894568651734,0.5614813899926656,0.22884279300039106,0.17312910879062104,0.10083261389233122,0.07300146230228333
0.47625,4240000.0,798792.0345221263,0.0030372713694513773,0.0007510826348971931,0.03436375019879501,0.12503406995860616,0.0670711052787823,0.06878510629432104,0.5691463985621111,0.5605242343103538,0.22866781931640656,0.17279713254400844,0.1007509266439051,0.07285945689271113
0.47875,4240000.0,798780.6762891549,0.0030424981022242814,0.0007563484566166494,0.034898447079610415,0.126604753981625,0.0670459536255001,0.0686685113287903,0.5688969436938182,0.5595509801075869,0.2284904559872053,0.1724603299347877,0.1006681996138662,0.07271542464721002
0.48125,4240000.0,798769.2365474624,0.0030477639239437377,0.0007616543547449917,0.035443969173442495,0.1282007797631193,0.06702002367938104,0.06854989892127263,0.5686409499460902,0.5585613653108075,0.22831064834476317,0.17211862310877013,0.10058440885632314,0.07256933289603033
0.48375,4240000.0,798757.7146278071,0.00305306982207208,0.0007670013438532924,0.03600055972763397,0.1298225567099088,0.06699329813626075,0.06842923631781786,0.5683782717499866,0.5575551249519171,0.22812834049579842,0.17177193339247587,0.1004995298903202,0.07242114862788056
0.48625,4240000.0,798746.109844033,0.0030584168111803807,0.0007723904663871671,0.036568467497294754,0.13147049854990256,0.06696575929614866,0.06830649041073872,0.5681087602183005,0.556531991228254,0.22794347529853085,0.17142018131281614,0.10041353768972526,0.07227083849828879
0.48875,4240000.0,798734.4214926062,0.0030638059337142554,0.0007778227934529367,0.03714794685020894,0.13314502322645477,0.06693738905557167,0.06818162774669102,0.5678322630817478,0.5554916935692229,0.2277559943393785,0.17106328661881162,0.10032640667309306,0.07211836883882018
0.49125,4240000.0,798722.6488521385,0.003069238260780025,0.0007832994256245281,0.037739257872009886,0.13484655278183777,0.0669081688998913,0.0680546145356123,0.5675486246249573,0.5544339587099135,0.22756583790962412,0.17070116830544277,0.10023811069351755,0.07196370566719384
0.49375,4240000.0,798710.7911828987,0.0030747148929516164,0.0007888214937714745,0.03834266647147489,0.13657551322929867,0.06687807989560438,0.06792541666056344,0.5672576856223456,0.5533585107720573,0.2273729449820861,0.17033374463973966,0.10014862302848909,0.0718068146983411
0.49625,4240000.0,798698.8477263089,0.003080236961098563,0.0007943901599083885,0.03895844448577819,0.1383323344131458,0.06684710268263869,0.06779399968851521,0.5669592832739776,0.5522650713526742,0.2271772531878324,0.16996093318921376,0.10005791636977308,0.07164766135645094
0.49875,4240000.0,798686.8177044276,0.0030858056272354767,0.0008000066180662438,0.039586869785527515,0.14011744985630198,0.06681521746665559,0.06766032888212649,0.5666532511415108,0.5511533596207787,0.226978698792978,0.16958265085274526,0.09996596281332809,0.07148621078804764
0.50125,4240000.0,798674.7003194193,0.003091422085393332,0.0008056720951858144,0.04022822637939552,0.14193129659474174,0.06678240401137306,0.06752436921255996,0.5663394190843375,0.5500230924225178,0.22677721667561096,0.16919881389403205,0.09987273384928301,0.07132242787614822
0.50375,4240000.0,798662.4947530074,0.0030970875625129027,0.0008113878520335815,0.04088280451814208,0.14377431499821958,0.06674864163092306,0.06738608537338292,0.5660176131960463,0.548873984395131,0.226572740302894,0.16880933797772033,0.09977820035199446,0.0711562772555467
0.50625,4240000.0,798650.2001659148,0.0031028033193606698,0.0008171551841404281,0.0415509007978079,0.14564694857667948,0.0667139091822591,0.06724544179560119,0.5656876557413324,0.5477057480901153,0.2263652017083941,0.16841413820832918,0.09968233257020656,0.07098772332927492
0.50875,4240000.0,798637.8156972869,0.0031085706514675164,0.000822975422763383,0.042232818261843254,0.14754964377172833,0.06667818505762985,0.06710240266387771,0.565349365093495,0.5465180941060115,0.22615453146969416,0.16801312917209227,0.09958510011733776,0.07081673028629033
0.51125,4240000.0,798625.3404641001,0.0031143908900904712,0.0008288499358707051,0.04292886650191819,0.1494828497325371,0.06664144717713757,0.06695693193398347,0.565002555672676,0.5453107312312061,0.2259406586863474,0.16760622498183325,0.09948647196192084,0.0706432621204403
0.51375,4240000.0,798612.7735605548,0.0031202654031977934,0.0008347801291505239,0.04363936175714196,0.15144701807553,0.06660367298139949,0.0668089933515351,0.5646470378849989,0.5440833665971769,0.22572351095823634,0.16719333932500258,0.09938641641822334,0.07046728265075539
