z_over_L,feed_pressure_pa,permeate_pressure_pa,feed_flow_kmol_s,permeate_flow_kmol_s,x_fast,y_fast,x_mid,y_mid,x_slow,y_slow
0.575,1000000.0,154707.38084664423,0.0018427622772089198,0.0008883682699400796,0.0011982998334709547,0.0025843397184510345,0.22907999855212274,0.4425223605918046,0.7697217016144062,0.5548932996897445
0.577,1000000.0,154608.54912180032,0.0018479056527319535,0.0008935371373577976,0.001242657164163735,0.002671861425395992,0.2303611049060538,0.44395779635681776,0.7683962379297825,0.5533703422177861
0.579,1000000.0,154509.0788446312,0.0018530745201496715,0.0008987316978466231,0.0012886018219712175,0.002762257349712372,0.23164505141779737,0.4453911692635172,0.7670663467602313,0.5518465733867705
0.581,1000000.0,154408.96590756375,0.001858269080638497,0.0009039521562692723,0.0013361875613791135,0.002855616516243975,0.23293178060418523,0.4468223814655927,0.7657320318344356,0.5503220020181633
0.583,1000000.0,154308.20616116468,0.0018634895390611463,0.0009091987213028556,0.0013854698116984813,0.0029520304543100956,0.23422123391786104,0.4482513336034316,0.7643932962704405,0.5487966359422582
0.585,1000000.0,154206.79541339222,0.0018687361040947295,0.000914471605570872,0.001436505722703153,0.00305159325694689,0.23551335172842766,0.44967792476535196,0.7630501425488692,0.5472704819777011
0.587,1000000.0,154104.72942882558,0.001874008988362746,0.0009197710257791825,0.001489354211217614,0.003154401641042439,0.2368080733029984,0.4511020524479011,0.761702572485784,0.5457435459110566
0.589,1000000.0,154002.00392787208,0.0018793084085710564,0.0009250972028560473,0.0015440760086609655,0.0032605550083528384,0.23810533678613904,0.4525236125152176,0.7603505872052,0.5442158324764296
0.591,1000000.0,153898.61458595094,0.0018846345856479213,0.0009304503620963166,0.0016007337095517561,0.003370155507384742,0.23940507917918732,0.4539424991574573,0.7589941871112609,0.542687345335158
0.593,1000000.0,153794.55703265333,0.0018899877448881905,0.0009358307333098627,0.0016593918209775542,0.003483308096127829,0.24070723631893723,0.45535860484828194,0.7576333718600852,0.5411580870555903
0.595,1000000.0,153689.82685087755,0.0018953681161017367,0.0009412385509743414,0.0017201168130321846,0.003600120605618526,0.24201174285567442,0.4567718203014152,0.7562681403312934,0.5396280590929662
0.597,1000000.0,153584.41957593907,0.0019007759337662153,0.0009466740543923694,0.0017829771702224894,0.0037207038043141445,0.2433185322305508,0.45818203442627076,0.7548984905992266,0.5380972617694151
0.599,1000000.0,153478.3306946544,0.0019062114371842433,0.0009521374878532163,0.0018480434438453857,0.003845171463254208,0.2446275366522863,0.45958913428265324,0.7535244199038683,0.5365656942540927
0.601,1000000.0,153371.555644398,0.0019116748706450902,0.0009576291007990886,0.00191538830533478,0.003973640421983365,0.24593868707318475,0.46099300503454305,0.7521459246214806,0.5350333545434737
0.603,1000000.0,153264.08981213157,0.0019171664835909625,0.0009631491479961026,0.0019850866005766575,0.004106230655207674,0.24725191316445333,0.46239352990297455,0.75076300023497,0.5335002394418178
0.605,1000000.0,153155.9285334049,0.0019226865307879766,0.0009686978897100411,0.0020572154051893,0.004243065340153324,0.2485671432908146,0.4637905901180135,0.7493756413039961,0.5319663445418331
0.607,1000000.0,153047.06709132722,0.001928235272501915,0.0009742755918869741,0.0021318540807641548,0.004384270924594071,0.24988430448439983,0.46518406486984937,0.747983841434836,0.5304316642055565
0.609,1000000.0,152937.50071550865,0.001933812974678848,0.0009798825263388415,0.0022090843320613455,0.0045299771955107,0.25120332241791343,0.46657383125901675,0.7465875932500252,0.5288961915454726
0.611,1000000.0,152827.22458097027,0.0019394199091307155,0.0009855189709340848,0.0022889902651522204,0.004680317348342656,0.25252412137706004,0.4679597642457622,0.7451868883577878,0.5273599184058951
0.613,1000000.0,152716.23380702254,0.0019450563537259588,0.0009911852097934178,0.00237165844649958,0.004835428056788808,0.2538466242322246,0.4693417365985747,0.7437817173212757,0.5258228353446366
0.615,1000000.0,152604.52345611062,0.0019507225925852918,0.000996881533490829,0.002457177962964441,0.00499544954311086,0.25517075240939735,0.47071961884189983,0.7423720696276382,0.5242849316149892
0.617,1000000.0,152492.08853262605,0.001956418916282703,0.001002608239259897,0.0025456404827262475,0.005160525648889405,0.2564964258603361,0.4720932792030646,0.7409579336569375,0.5227461951480462
0.619,1000000.0,152378.9239816835,0.001962145622051771,0.0010083656312055186,0.0026371403171014302,0.005330803906178848,0.25782356303196013,0.47346258355843485,0.7395392966509385,0.5212066125353864
0.621,1000000.0,152265.02468786194,0.0019679030139973927,0.0010141540205211232,0.0027317744832430287,0.005506435609003675,0.2591520808349686,0.47482739537883806,0.7381161446817883,0.5196661690121583
0.623,1000000.0,152150.38547390877,0.0019736914033129972,0.0010199737257114727,0.0028296427677018832,0.005687575885134327,0.26048189461168025,0.47618757567427916,0.7366884626206178,0.5181248484405867
0.625,1000000.0,152035.0010994065,0.0019795111085033467,0.0010258250728211239,0.0029308477908274516,0.005874383768076939,0.26181291810308926,0.4775429829379873,0.7352562341060833,0.5165826332939359
0.627,1000000.0,151918.8662594002,0.001985362455612998,0.0010317083956686381,0.003035495071983845,0.0060670222692066865,0.2631450634151355,0.4788934730898304,0.7338194415128807,0.515039504640963
0.629,1000000.0,151801.97558298527,0.001991245778460512,0.001037624036086622,0.003143693095554008,0.006265658449970002,0.2644782409841873,0.4802388994191374,0.7323780659202588,0.5134954421308927
0.631,1000000.0,151684.32363185397,0.001997161418878496,0.0010435723441676805,0.0032555533777021807,0.006470463494076159,0.26581235954173704,0.48157911252697294,0.7309320870805608,0.5119504239789509
0.633,1000000.0,151565.90489879987,0.0020031097269595545,0.001049553678516358,0.00337119053386188,0.006681612779593892,0.2671473260783098,0.48291396026791383,0.7294814833878283,0.5104044269524921
0.635,1000000.0,151446.71380617894,0.002009091061308232,0.0010555684065071402,0.0034907223469135586,0.006899285950863573,0.2684830458065883,0.4842432876913781,0.728026231846498,0.5088574263577583
0.637,1000000.0,151326.74470432603,0.0020151057892990143,0.001061616904548601,0.003614269836012907,0.007123666990130173,0.26981942212375865,0.48556693698255915,0.7265663080402285,0.5073093960273107
0.639,1000000.0,151205.99186992567,0.002021154287340475,0.001067699558353753,0.0037419573260273563,0.007354944288796911,0.27115635657308035,0.48688474740303095,0.7251016861008923,0.5057603083081722
0.641,1000000.0,151084.44950433582,0.002027236941145627,0.001073816763216676,0.0038739125175348806,0.007593310718193693,0.272493748804692,0.488196555231081,0.7236323386777731,0.5042101340507256
0.643,1000000.0,150962.1117318635,0.00203335414600855,0.001079968924295487,0.004010266557335459,0.007838963699748737,0.27383149653565725,0.489502193701843,0.7221582369070074,0.5026588425984083
0.645,1000000.0,150838.97259799068,0.002039506307087361,0.0010861564569017075,0.004151154109421742,0.00809210527444574,0.27516949550926556,0.4908014929473017,0.7206793503813127,0.5011064017782528
0.647,1000000.0,150715.0260675495,0.0020456938396935815,0.0010923797867960958,0.0042967134263514435,0.008352942171442616,0.2765076394536,0.4920942799362428,0.7191956471200487,0.49955277789231445
0.649,1000000.0,150590.26602284526,0.00205191716958797,0.001098639350490981,0.004447086420959761,0.00862168587572175,0.27784582003938585,0.4933803784142372,0.7177070935396542,0.4979979357100412
0.651,1000000.0,150464.68626172558,0.002058176733282855,0.0011049355955591658,0.004602418738345848,0.008898552694634715,0.2791839268371407,0.49465960884373583,0.7162136544245135,0.49644183846162937
0.653,1000000.0,150338.28049559498,0.00206447297835104,0.001111268980949418,0.004762859828062676,0.009183763823198084,0.280521847273642,0.49593178834437945,0.7147152928982953,0.49488444783242247
0.655,1000000.0,150211.0423473727,0.002070806363741292,0.0011176399773086122,0.0049285630164350655,0.00947754540798968,0.28185946658773847,0.49719673063360914,0.7132119703958264,0.49332572395840096
0.657,1000000.0,150082.96534939294,0.0020771773601004863,0.0011240490673105354,0.0050996855789255885,0.009780128609487748,0.2831966677855278,0.4984542459676884,0.7117036466355465,0.49176562542282415
0.659,1000000.0,149954.04294124534,0.0020835864501024095,0.0011304967459913923,0.005276388812463087,0.010091749662688068,0.28453333159492916,0.4997041410832392,0.7101902795926078,0.4902041092540729
0.661,1000000.0,149824.26846755508,0.0020900341287832663,0.0011369835210920218,0.005458838107643147,0.01041264993582682,0.2858693364196815,0.5009462191394122,0.7086718254726754,0.488641130924761
0.663,1000000.0,149693.63517570024,0.002096520903883896,0.0011435099134068467,0.0056472030207044875,0.010743075987029095,0.28720455829280106,0.5021802796608043,0.7071482386864945,0.48707664435216674
0.665,1000000.0,149562.13621346513,0.0021030472961987207,0.0011500764571395535,0.00584165734517946,0.011083279618695537,0.28853887082953533,0.5034061184812555,0.7056194718252853,0.4855106019000492
0.667,1000000.0,149429.76462662828,0.0021096138399314276,0.0011566837002655005,0.006042379183111053,0.011433517929431512,0.28987214517985327,0.5046235276886543,0.7040854756370357,0.4839429543819143
0.669,1000000.0,149296.51335648296,0.0021162210830573745,0.0011633322049008441,0.00624955101572271,0.011794053363315267,0.2912042499805154,0.5058322955708916,0.7025461990037619,0.48237365106579316
0.671,1000000.0,149162.37523728894,0.002122869587692718,0.001170022547678365,0.006463359773421035,0.012165153756293389,0.29253505130677177,0.507032206563108,0.7010015889198072,0.4808026396805986
0.673,1000000.0,149027.34299365364,0.002129559930470239,0.001176755320129958,0.006683996905004966,0.012547092379483716,0.2938644126237377,0.5082230411963862,0.6994515904712573,0.47922986642413007
0.675,1000000.0,148891.40923784094,0.002136292702921832,0.0011835311290757534,0.0069116584459484685,0.012940147979157478,0.295192194737503,0.5094045760480481,0.6978961468165484,0.4776552759727944
0.677,1000000.0,148754.56646700602,0.0021430685118676274,0.0011903505970198122,0.007146545085616858,0.013344604813164148,0.29651825574603313,0.5105765836937232,0.69633519916835,0.47607881149311293
0.679,1000000.0,148616.8070603543,0.0021498879798116863,0.0011972143625523413,0.007388862233269975,0.013760752683553949,0.29784245098992607,0.5117388326613569,0.694768686776804,0.47450041465508913
0.681,1000000.0,148478.1232762228,0.0021567517453442153,0.0012041230807583428,0.0076388200826981644,0.014188886965144778,0.29916463300309165,0.5128910873873458,0.6931965469142102,0.4729200256475093
0.683,1000000.0,148338.50724908197,0.002163660463550217,0.0012110774236326308,0.007896633675329773,0.014629308629771442,0.3004846514634258,0.5140331081749788,0.6916187148612444,0.4713375831952499
0.685,1000000.0,148197.95098645642,0.002170614806424505,0.0012180780805011002,0.008162522961641232,0.015082324265947132,0.3018023531435564,0.5151646511553841,0.6900351238948025,0.4697530245786688
0.687,1000000.0,148056.446365762,0.0021776154632929742,0.0012251257584481407,0.008436712860693236,0.015548246093658428,0.30311758186174187,0.5162854682511823,0.6884457052775649,0.46816628565515933
0.689,1000000.0,147913.98513105823,0.002184663141240015,0.001232221182750075,0.008719433317608702,0.01602739197400682,0.3044301784330097,0.5173953071430529,0.6868503882493816,0.4665773008829403
0.691,1000000.0,147770.55888971334,0.002191758565541949,0.001239365097314472,0.009010919358800148,0.01652008541340172,0.3057399806206253,0.518493911239433,0.6852491000205746,0.46498600334716544
0.693,1000000.0,147626.15910898033,0.002198902480106346,0.001246558265125184,0.009311411144746188,0.01702665556200177,0.30704682308798975,0.5195810196495685,0.6836417657672642,0.46339232478842984
0.695,1000000.0,147480.77711248203,0.002206095647917058,0.001253801468692927,0.009621154020108576,0.017547437206093464,0.3083505373510665,0.520656367160152,0.6820283086288249,0.4617961956337546
0.697,1000000.0,147334.40407660304,0.002213338851484801,0.0012610955105112251,0.009940398560972999,0.018082770754088446,0.30965095173144697,0.5217196842157841,0.6804086497075801,0.46019754503012766
0.699,1000000.0,147187.03102678657,0.002220632893303099,0.0012684412135174996,0.010269400618988409,0.0186330022158135,0.3109478913101668,0.5227706969035013,0.6787827080708448,0.45859630088068537
0.701,1000000.0,147038.64883373407,0.0022279785963093737,0.0012758394215590819,0.010608421362171388,0.01919848317476027,0.31224117788239336,0.5238091269416268,0.6771504007554354,0.45699238988361296
0.703,1000000.0,146889.24820950543,0.002235376804350956,0.001283290999863903,0.010957727312133493,0.01977957075295488,0.31353062991310854,0.5248346916731985,0.675511642774758,0.45538573757384665
0.705,1000000.0,146738.819703518,0.002242828382655777,0.0012907968355155945,0.011317590377481103,0.020376627568101595,0.31481606249391886,0.5258471040642432,0.6738663471286,0.45377626836765533
0.707,1000000.0,146587.35369844185,0.0022503342183074686,0.001298357837932712,0.011688287883128937,0.02099002168264863,0.3160972873011295,0.5268460727071674,0.6722144248157416,0.45216390561018405
0.709,1000000.0,146434.84040598923,0.002257895220724586,0.0013059749393517736,0.012070102595259863,0.021620126544419093,0.3173741125552263,0.5278313018295443,0.670555784849514,0.4505485716260366
0.711,1000000.0,146281.26986259627,0.0022655123221436476,0.0013136490953137834,0.012463322741655482,0.022267320918445237,0.3186463429819156,0.5288024913085784,0.668890334276429,0.4489301877729764
0.713,1000000.0,146126.63192499432,0.0022731864781056575,0.0013213812851538853,0.012868242027113577,0.0229319888096401,0.3199137797748775,0.5297593366915397,0.6672179781980089,0.44730867449882017
0.715,1000000.0,145970.91626566908,0.0022809186679457593,0.0013291725124937692,0.013285159643660557,0.023614519375937424,0.3211762205603954,0.5307015292224612,0.665538619795944,0.44568395140160144
0.717,1000000.0,145814.11236820486,0.0022887098952856432,0.0013370238057364308,0.013714380275259118,0.024315306831527918,0.32243345936403056,0.5316287558753975,0.6638521603607104,0.4440559372930744
0.719,1000000.0,145656.20952251213,0.002296561188528305,0.0013449362185628485,0.014156214096703588,0.025034750339818477,0.32368528657951756,0.5325406993945515,0.6621584993237788,0.4424245502656301
0.721,1000000.0,145497.19681993563,0.0023044736013547226,0.0013529108304301358,0.014610976766388156,0.025773253895739805,0.3249314889400619,0.5334370383415701,0.66045753429355,0.4407897077626903
0.723,1000000.0,145337.06314824108,0.00231244821322201,0.0013609487470706782,0.015078989412625879,0.026531226197028444,0.32617184949222744,0.534317447150326,0.6587491610951467,0.4391513266526457
0.725,1000000.0,145175.797186478,0.002320486129862552,0.0013690511009917545,0.015560578613189826,0.02730908050411004,0.32740614757261,0.5351815961894908,0.6570332738142003,0.43750932330639924
0.727,1000000.0,145013.38739971627,0.0023285884837836285,0.0013772190519750985,0.016056076367741166,0.02810723448821364,0.3286341587874948,0.5360291518332182,0.655309764844764,0.4358636136785681
0.729,1000000.0,144849.82203365417,0.0023367564347669726,0.0013854537875758462,0.016565820062803386,0.028926110067349717,0.3298556549957079,0.5368597765402492,0.6535785249414887,0.43421411339240124
0.731,1000000.0,144685.08910909537,0.00234499117036772,0.0013937565236202638,0.01709015242893615,0.0297661332297903,0.3310704042948713,0.5376731289417536,0.6518394432761926,0.4325607378284561
0.733,1000000.0,144519.1764162928,0.002353293906412138,0.0014021285047016415,0.017629421489757872,0.030627733844695457,0.3322781710112829,0.5384688639382228,0.6500924074989592,0.4309034022170817
0.735,1000000.0,144352.07150915652,0.0023616658874935155,0.0014105710046736935,0.01818398050246168,0.031511345459538306,0.33347871569364335,0.5392466328057232,0.648337303803895,0.4292420217347386
0.737,1000000.0,144183.76169932366,0.0023701083874655676,0.0014190853271407785,0.018754187889466204,0.0324174050839904,0.3346717951108608,0.5400060833118193,0.646574016999673,0.42757651160419036
0.739,1000000.0,144014.23405008766,0.0023786227099326525,0.0014276728059442263,0.019340407160839908,0.03334635295994,0.3358571622541671,0.5407468598414727,0.644802430584993,0.4259067871985873
0.741,1000000.0,143843.47537018458,0.0023872101887361004,0.0014363348056440203,0.019943006827135863,0.03429863231732895,0.3370345663437858,0.5414686035332116,0.6430224268290784,0.42423276414945954
0.743,1000000.0,143671.47220743395,0.0023958721884358943,0.0014450727219950566,0.020562360302273194,0.03527468911550811,0.33820375284039456,0.5421709524258649,0.6412338868573323,0.42255435845862716
0.745,1000000.0,143498.2108422317,0.0024046101047869306,0.001453887982417169,0.02119884579610122,0.03627497176982818,0.33936446346163013,0.5428535416161463,0.6394366907422687,0.42087148661402574
0.747,1000000.0,143323.67728089273,0.002413425365209043,0.0014627820464580684,0.021852846196283894,0.03729993086320132,0.3405164362038869,0.54351600342736,0.6376307175998293,0.41918406570943867
0.749,1000000.0,143147.85724884074,0.0024223194292499425,0.0014717564062483274,0.022524748939144325,0.03835001884238902,0.3416594053696635,0.544157967589494,0.6358158456911921,0.4174920135681171
0.751,1000000.0,142970.73618364256,0.0024312937890402014,0.001480812586947496,0.023214945869112765,0.03942568969879532,0.3427931016007134,0.5447790614309502,0.6339919525301738,0.41579524887025426
0.753,1000000.0,142792.2992278849,0.00244034996973937,0.0014899521471804064,0.023923833086426476,0.04052739863356863,0.34391725191725814,0.5453789100821519,0.6321589149963153,0.41409369128427936
0.755,1000000.0,142612.53122189076,0.0024494895299722805,0.0014991766794626962,0.024651810782736202,0.04165560170684299,0.3450315797635232,0.5459571366912447,0.6303166094537405,0.4123872616019123
0.757,1000000.0,142431.41669627282,0.0024587140622545703,0.0015084878106145427,0.02539928306428169,0.04281075547097943,0.34613580505985636,0.5465133626520994,0.628464911875862,0.4106758818769213
0.759,1000000.0,142248.93986432182,0.0024680251934064167,0.001517887202161573,0.02616665776230834,0.043993316587699394,0.34722964426168684,0.5470472078447992,0.6266036979760049,0.4089594755675014
0.761,1000000.0,142065.08461422694,0.002477424584953447,0.0015273765507218848,0.026954346230407822,0.045203741429037374,0.34831281042558626,0.5475582908887753,0.6247328433440059,0.40723796768218734
0.763,1000000.0,141879.83450112585,0.002486913933513759,0.0015369575883780778,0.027762763128478543,0.04644248566207617,0.3493850132826862,0.5480462294087305,0.6228522235888353,0.40551128492919325
0.765,1000000.0,141693.1727389818,0.002496494971169952,0.0015466320830331798,0.028592326193016382,0.047710003817467594,0.35044595931970585,0.5485106403134663,0.6209617144872778,0.403779355869066
0.767,1000000.0,141505.08219228522,0.002506169465825054,0.0015564018387493011,0.02944345599346239,0.049006748841784006,0.3514953518678398,0.548951140087704,0.6190611921386977,0.40204211107051185
0.769,1000000.0,141315.54536757723,0.002515939221541175,0.001566268696067857,0.0303165756743531,0.050333171633789205,0.3525328911997511,0.5493673450969545,0.6171505331258957,0.40029948326925624
0.771,1000000.0,141124.54440479254,0.002525806078859731,0.0015762345323101393,0.031212110683039102,0.051689720564765236,0.353558274634905,0.5497588719054708,0.6152296146820558,0.39855140752976426
0.773,1000000.0,140932.061068419,0.0025357719151020133,0.0015863012618570192,0.0321304884827605,0.053076840983080416,0.35457119665347836,0.5501253376072732,0.6132983148637613,0.3967978214096463
0.775,1000000.0,140738.0767384711,0.002545838644648893,0.0015964708364065243,0.03307213825089254,0.05449497470323589,0.35557134901906307,0.550466360170215,0.6113565127300443,0.395038665126549
0.777,1000000.0,140542.57240127507,0.0025560082191983984,0.001606745245208039,0.03403749056220177,0.0559445594796816,0.3565584209103795,0.5507815587930011,0.6094040885274187,0.3932738817273173
0.779,1000000.0,140345.52864006237,0.002566282627999913,0.0016171265152718235,0.03502697705698222,0.05742602846575021,0.357532099062197,0.5510705542750536,0.6074409238808207,0.39150341725919624
0.781,1000000.0,140146.92562536924,0.0025766638980636975,0.0016276167115525644,0.03604103009397297,0.05893980965811499,0.3584920679156535,0.5513329693990641,0.6054669019903736,0.38972722094282103
0.783,1000000.0,139946.74310523932,0.0025871540943444384,0.0016382179371056383,0.037080082387992326,0.060486325327239056,0.35943800977814694,0.5515684293260307,0.6034819078338608,0.3879452453467304
0.785,1000000.0,139744.96039522646,0.0025977553198975123,0.001648932333214768,0.038144566632259916,0.06206599143434616,0.36036960499295767,0.5517765620025384,0.6014858283747825,0.3861574465631154
0.787,1000000.0,139541.5563681949,0.002608469716006642,0.0016597620794897411,0.03923491510541726,0.06367921703550743,0.3612865321187433,0.5519569985799916,0.5994785527758395,0.38436378438450114
0.789,1000000.0,139336.50944391394,0.002619299462281615,0.0016707093939328636,0.04035155926329778,0.065326403673505,0.3621884681190299,0.5521093738454544,0.5974599726176725,0.3825642224810407
0.791,1000000.0,139129.7975784437,0.0026302467767247376,0.0016817765329728072,0.04149492931554132,0.06700794475820117,0.3630750885618011,0.5522333266637192,0.5954299821226577,0.38075872857807985
0.793,1000000.0,138921.39825330922,0.0026413139157646813,0.0016929657914645266,0.04266545378719353,0.0687242249362104,0.36394606782926836,0.5523285004301519,0.5933884783835381,0.3789472746336377
0.795,1000000.0,138711.28846445953,0.0026525031742564006,0.0017042795026539297,0.043863559065478876,0.0704756194507415,0.36480107933787753,0.5523945435338316,0.5913353615966436,0.37712983701542696
0.797,1000000.0,138499.44471100823,0.0026638168854458038,0.001715720038105982,0.045089668931986085,0.0722624934925482,0.3656397957685869,0.5524311098304283,0.589270535299427,0.37530639667702353
0.799,1000000.0,138285.8429837523,0.002675257420897856,0.001727289807594956,0.046344204080557554,0.07408520154299725,0.36646188930742085,0.5524378591242258,0.5871939066120216,0.37347693933277687
0.801,1000000.0,138070.45875346553,0.00268682719038683,0.0017389912589555524,0.047627581621228765,0.0759440867103345,0.3672670318962782,0.5524144576586288,0.585105386482493,0.37164145563103684
0.803,1000000.0,137853.26695896263,0.0026985286417474264,0.0017508268778936424,0.04894021457061987,0.0778394800603001,0.3680548954939432,0.5523605786144405,0.583004889935437,0.3697999413252593
0.805,1000000.0,137634.24199493046,0.0027103642606855164,0.001762799187755413,0.05028251132924045,0.07977169994231574,0.3688251523472144,0.5522759026151483,0.5808923363235451,0.36795239744253605
0.807,1000000.0,137413.35769952202,0.002722336570547287,0.0017749107492537356,0.051654875146228116,0.08174105131253448,0.36957747527203805,0.5521601182383837,0.5787676495817339,0.36609883044908176
0.809,1000000.0,137190.58734170892,0.0027344481320456097,0.001787164160150604,0.05305770357210305,0.08374782505511441,0.3703115379444927,0.5520129225326859,0.5766307584834043,0.36423925241219973
0.811,1000000.0,136965.90360838806,0.002746701542942478,0.0017995620548945548,0.05449138790018364,0.08579229730314206,0.37102701520144155,0.551834021538621,0.5744815968983747,0.36237368115823676
0.813,1000000.0,136739.2785912374,0.002759099437686429,0.0018121071042120182,0.05595631259737201,0.08787472876069691,0.37172358335062755,0.5516231308132773,0.5723201040520003,0.3605021404260258
0.815,1000000.0,136510.68377331615,0.0027716444870038923,0.001824802014651611,0.057452854725082804,0.08999536402761023,0.3724009204899516,0.5513799759570811,0.5701462247849656,0.35862466001530874
0.817,1000000.0,136280.0900154038,0.002784339397443485,0.0018376495280804381,0.05898138335115442,0.09215443092853064,0.3730587068356331,0.5511042931418451,0.5679599098132125,0.3567412759296243
0.819,1000000.0,136047.46754207247,0.002797186910872312,0.0018506524211315497,0.06054225895364716,0.09435213984796345,0.37369662505891277,0.5507958296388956,0.56576111598744,0.3548520305131411
0.821,1000000.0,135812.78592748646,0.0028101898039234238,0.0018638135046017711,0.06213583281749836,0.09658868307300286,0.3743143606309164,0.5504543443460856,0.5635498065515854,0.3529569725809115
0.823,1000000.0,135576.01408092285,0.002823350887393645,0.001877135622799187,0.06376244642507012,0.09886423414552373,0.3749116021752559,0.5500796083124535,0.561325951399674,0.3510561575420227
0.825,1000000.0,135337.12023200598,0.002836673005591061,0.0018906216528396754,0.06542243084169017,0.10117894722564039,0.37548804182790463,0.5496714052592384,0.5590895273304052,0.34914964751512134
0.827,1000000.0,135096.07191564896,0.0028501590356315495,0.0019042745038919595,0.06711610609734962,0.10353295646827815,0.3760433756038362,0.5492295320959338,0.5568405182988142,0.3472375114357881
0.829,1000000.0,134852.8359566941,0.0028638118866838335,0.0019180971163707378,0.06884378056578426,0.10592637541473376,0.3765773037698801,0.5487537994300155,0.5545789156643357,0.3453198251552509
0.831,1000000.0,134607.37845424406,0.002877634499162612,0.001932092461077584,0.07060575034222648,0.10835929640112534,0.37708953122319844,0.5482440320689527,0.5523047184345751,0.34339667152992204
0.833,1000000.0,134359.66476567512,0.002891629843869458,0.0019462635382893811,0.07240229862117352,0.11083178998565105,0.3775797678747517,0.5477000695130837,0.5500179335040748,0.3414681405012653
0.835,1000000.0,134109.65949032264,0.002905800921081255,0.0019606133767942047,0.07423369507557367,0.11334390439658619,0.3780477290370746,0.5471217664379092,0.5477185758873517,0.3395343291655046
0.837,1000000.0,133857.32645282877,0.0029201507595860788,0.001975145032874656,0.07610019523888488,0.11589566500295233,0.3784931358156452,0.5465089931643448,0.5454066689454699,0.337595341832703
0.839,1000000.0,133602.62868614157,0.00293468241566653,0.0019898615892387987,0.07800203989151035,0.11848707380978667,0.37891571550308967,0.5458616361154571,0.5430822446054001,0.3356512900747563
0.841,1000000.0,133345.5284141536,0.0029493989720306727,0.002004766153898964,0.07993945445316078,0.12111810897992861,0.3793152019754259,0.5451795982582033,0.5407453435714134,0.33370229276186814
0.843,1000000.0,133085.98703396783,0.002964303536690838,0.002019861858998833,0.0819126483827353,0.12378872438421797,0.37969133608951344,0.5444627995286874,0.5383960155277512,0.33174847608709485
0.845,1000000.0,132823.96509777685,0.002979399241790707,0.0020351518595893374,0.08392181458734933,0.12649884918196966,0.38004386608083784,0.54371117723946,0.5360343193318129,0.3297899735785705
0.847,1000000.0,132559.42229434167,0.0029946892423812115,0.002050639332354067,0.08596712884216962,0.12924838743355174,0.3803725479607298,0.5429246864673911,0.5336603231971007,0.3278269260990572
0.849,1000000.0,132292.31743005413,0.003010176715145941,0.00206632747428501,0.08804874922274343,0.1320372177468442,0.38067714591208296,0.5421033004206683,0.5312741048651737,0.3258594818324873
0.851,1000000.0,132022.60840956657,0.003025864857076884,0.002082219501309611,0.09016681555152889,0.13486519295929988,0.38095743268260973,0.5412470107834967,0.5288757517658613,0.3238877962572034
0.853,1000000.0,131750.25221597095,0.0030417568841014852,0.0020983186468702705,0.09232144886034781,0.13773213985726115,0.38121318997464515,0.5403558280371062,0.526465361165007,0.32191203210563263
0.855,1000000.0,131475.20489050832,0.0030578560296621446,0.002114628160457569,0.09451275087048978,0.14063785893411157,0.3814442088304897,0.5394297817557135,0.5240430402990205,0.31993235931017483
0.857,1000000.0,131197.42151178845,0.003074165543249443,0.00213115130609865,0.09674080349219774,0.14358212418875607,0.38165029001225986,0.5384689208761299,0.5216089064955424,0.3179489549351141
0.859,1000000.0,130916.8561744975,0.003090688688890524,0.0021478913608023523,0.09900566834525762,0.14656468296582828,0.38183124437520144,0.5374733139397567,0.519163087279541,0.31596200309441497
0.861,1000000.0,130633.46196757049,0.0031074287435942263,0.0021648516129628326,0.10130738630240152,0.14958525583892246,0.38198689323340707,0.5364430493057772,0.5167057204641914,0.3139716948553003
0.863,1000000.0,130347.19095180335,0.0031243889957547066,0.0021820353607235744,0.10364597705721185,0.15264353653803478,0.38211706871687395,0.5353782353344085,0.5142369542259142,0.31197822812755666
0.865,1000000.0,130057.99413687785,0.0031415727435154485,0.002199445910303834,0.10602143871818423,0.1557391919222794,0.38222161411883154,0.5342790005391623,0.5117569471629841,0.3099818075385583
0.867,1000000.0,129765.82145777065,0.003158983293095708,0.0022170865742897248,0.10843374743056977,0.15887186199881698,0.38230038423227114,0.533145493707135,0.5092658683371591,0.30798264429404804
0.869,1000000.0,129470.62175051562,0.003176623957081599,0.0022349606698922764,0.11088285702757085,0.16204115998879892,0.38235324567461554,0.5319778839864374,0.5067638972978136,0.3059809560247636
0.871,1000000.0,129172.34272728676,0.0031944980526841505,0.0022530715171749753,0.11336869871241186,0.1652466724409885,0.382380077199475,0.5307763609399654,0.5042512240881132,0.30397696661904616
0.873,1000000.0,128870.93095076634,0.0032126088999668494,0.0022714224372534027,0.11589118077274337,0.16848795939357156,0.3823807699944522,0.52954113456481,0.5017280492328045,0.3019709060416185
0.875,1000000.0,128566.33180776096,0.0032309598200452767,0.0022900167504697516,0.11845018832876847,0.17176455458451761,0.3823552279639785,0.528272435276711,0.4991945837072531,0.2999630101387715
0.877,1000000.0,128258.48948202512,0.0032495541332616257,0.002308857774545103,0.12104558311640254,0.175075965710692,0.38230336799618697,0.526970513859062,0.4966510488874105,0.29795352043024587
